Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
4/13/2017,Uluru,10.6,29.3,0,NA,NA,E,37,E,E,19,24,27,10,1021.3,1017.4,NA,NA,18.3,27.9,No,No
4/14/2017,Uluru,11.8,29.8,0,NA,NA,E,37,ESE,NE,17,19,27,10,1021.1,1016.7,NA,1,18.9,28.1,No,No
4/15/2017,Uluru,17.8,29.2,0,NA,NA,ENE,31,SSE,NNE,13,9,44,14,1017.6,1014.1,8,NA,17.8,28,No,No
4/16/2017,Uluru,12.5,31.9,0,NA,NA,ENE,31,SE,ENE,9,13,29,13,1016.5,1012.3,8,1,19.3,30.5,No,No
4/17/2017,Uluru,19.3,24.4,0,NA,NA,W,35,ESE,SSE,7,19,28,91,1015.9,1013.9,8,8,21.3,18.5,No,Yes
4/18/2017,Uluru,15.2,21.5,6.8,NA,NA,ENE,30,NE,ENE,19,9,65,65,1016.9,1015.3,3,8,19,21.2,Yes,Yes
4/19/2017,Uluru,17.7,26.9,12.6,NA,NA,S,35,E,SSW,15,20,93,59,1018.1,1014.7,7,8,19,26,Yes,Yes
4/20/2017,Uluru,18.6,28.6,34.6,NA,NA,E,46,E,E,4,9,100,56,1020,1015.8,8,5,19.8,26.9,Yes,Yes
4/21/2017,Uluru,18.1,29.6,3.8,NA,NA,SSE,35,SSE,SE,9,4,90,46,1017.7,1014.5,1,8,20.3,28,Yes,No
4/22/2017,Uluru,16.8,29,0,NA,NA,ENE,33,ESE,E,15,22,89,39,1019.1,1014.9,8,NA,18.3,27.8,No,No
4/23/2017,Uluru,15.8,30.5,0,NA,NA,E,41,ESE,NE,24,13,67,36,1017.3,1013.1,NA,4,20.8,29,No,No
4/24/2017,Uluru,18.1,31.7,0,NA,NA,S,39,SE,SW,15,20,60,32,1014.5,1011.4,1,NA,22.8,31.2,No,No
4/25/2017,Uluru,15.6,27.3,0,NA,NA,SSE,41,SE,SSE,13,15,77,45,1018,1014.9,8,4,19.3,26.4,No,No
4/26/2017,Uluru,12.4,24.2,0,NA,NA,SSE,37,SE,SE,24,17,59,30,1022.5,1018.9,NA,NA,16.3,23.2,No,No
4/27/2017,Uluru,9.9,22.9,0,NA,NA,ESE,43,ESE,E,24,26,56,30,1024.5,1021.2,NA,NA,14.1,21.7,No,No
4/28/2017,Uluru,9.2,22.1,0,NA,NA,ESE,41,E,ESE,26,24,50,26,1024.8,1020.1,NA,NA,13.1,20.8,No,No
4/29/2017,Uluru,10.5,21.6,0,NA,NA,ESE,39,E,ENE,20,24,52,30,1022.2,1018.4,NA,NA,13.7,21.3,No,No
4/30/2017,Uluru,12.7,21,0,NA,NA,ENE,26,E,NE,17,7,50,34,1019.6,1016.1,7,NA,15.3,20.5,No,No
5/1/2017,Uluru,6.4,25.4,0,NA,NA,SSW,28,SE,SSE,7,13,55,25,1019.6,1017.4,NA,NA,15.2,23.9,No,No
5/2/2017,Uluru,9.1,23.8,0,NA,NA,SSE,35,SSE,ESE,26,20,66,36,1023.2,1020.4,NA,4,15.8,22.4,No,No
5/3/2017,Uluru,9.2,22.3,0,NA,NA,E,44,E,ESE,24,17,55,33,1026.2,1022.3,NA,NA,14.3,21.2,No,No
5/4/2017,Uluru,8.8,22.9,0,NA,NA,E,35,E,ESE,20,15,50,28,1025.8,1021.9,NA,NA,13.8,22.2,No,No
5/5/2017,Uluru,5.7,26,0,NA,NA,ENE,26,E,WNW,15,6,41,20,1024.9,1020.8,NA,NA,13.8,24.8,No,No
5/6/2017,Uluru,6.9,27.7,0,NA,NA,E,30,ESE,SE,11,11,34,19,1025.6,1022.1,NA,NA,17.4,26.7,No,No
5/7/2017,Uluru,10.8,27,0,NA,NA,ENE,44,ESE,E,17,24,31,17,1026.4,1022.5,NA,NA,16.8,26.3,No,No
5/8/2017,Uluru,9.5,25.6,0,NA,NA,E,39,ENE,E,19,20,42,21,1025.6,1020.8,NA,NA,16.2,24.4,No,No
5/9/2017,Uluru,8.3,22.9,0,NA,NA,E,31,E,SE,19,15,49,25,1024.1,1020.4,NA,NA,14.2,21.9,No,No
5/10/2017,Uluru,5.7,22.7,0,NA,NA,ENE,31,ESE,E,11,7,41,19,1023.2,1019.1,NA,NA,12.5,21.6,No,No
5/11/2017,Uluru,4.1,24.7,0,NA,NA,E,26,ESE,E,11,9,33,17,1022.1,1017.2,NA,NA,13.4,23.7,No,No
5/12/2017,Uluru,5.6,27,0,NA,NA,NNW,28,ESE,WNW,9,15,31,17,1018.8,1014.5,NA,NA,13.3,26.2,No,No
5/13/2017,Uluru,6.8,28.7,0,NA,NA,NW,37,SE,WNW,2,24,43,19,1016.9,1014.6,NA,1,15.2,27.5,No,No
5/14/2017,Uluru,6.8,27,0,NA,NA,WNW,24,SSE,NW,9,11,43,20,1018.9,1015.4,NA,NA,14.6,26.2,No,No
5/15/2017,Uluru,5.3,28.2,0,NA,NA,WNW,39,SE,NW,9,26,41,19,1017.5,1012.9,NA,NA,14,27.6,No,No
5/16/2017,Uluru,6.4,29.6,0,NA,NA,NW,50,N,NW,6,30,48,16,1014.5,1009.9,NA,NA,15.6,28.8,No,No
5/17/2017,Uluru,10.9,24.7,0,NA,NA,WSW,35,S,SW,13,13,50,29,1013.6,1011.5,1,NA,17.7,23.9,No,No
5/18/2017,Uluru,4.7,22.1,0,NA,NA,S,28,S,SSE,9,13,68,33,1019,1016.1,NA,NA,12,21.7,No,No
5/19/2017,Uluru,4.3,22.4,0,NA,NA,ENE,26,NA,N,0,7,71,33,1020.1,1014.8,NA,NA,10.9,21.3,No,No
5/20/2017,Uluru,4.1,26,0,NA,NA,NW,26,SE,WNW,9,15,60,22,1016.7,1012.8,NA,NA,12.3,25.2,No,No
5/21/2017,Uluru,7.2,29.4,0,NA,NA,NNW,44,ESE,N,7,26,46,20,1015.3,1011.5,NA,NA,14.5,28.8,No,No
5/22/2017,Uluru,9.7,30,0,NA,NA,NNW,41,NE,WNW,4,19,48,20,1016.4,1013.9,NA,NA,18.6,29.7,No,No
5/23/2017,Uluru,7.6,27.1,0,NA,NA,SE,24,S,NE,11,11,53,27,1021.4,1017.8,NA,NA,15.7,26.8,No,No
5/24/2017,Uluru,10.1,26.7,0,NA,NA,E,41,ESE,E,22,17,55,29,1022.6,1018.6,NA,NA,14.8,25.7,No,No
5/25/2017,Uluru,14.6,26.3,0,NA,NA,S,37,SSW,S,19,20,61,36,1022,1018.6,7,1,15.4,25,No,No
5/26/2017,Uluru,14.3,27.6,0.4,NA,NA,WNW,39,NA,NW,0,20,68,27,1020.5,1016.1,4,7,16.1,27.2,No,No
5/27/2017,Uluru,9.3,28,0,NA,NA,W,28,SSW,WNW,6,11,36,16,1019.9,1016.9,NA,NA,16.6,27.3,No,No
5/28/2017,Uluru,8,24.6,0,NA,NA,E,33,SE,ESE,11,13,46,25,1021.7,1018.8,4,NA,13.8,23.5,No,No
5/29/2017,Uluru,12.7,22.2,0,NA,NA,E,37,E,ESE,19,13,59,34,1024.3,1021.7,8,8,13.9,21,No,No
5/30/2017,Uluru,9.4,22.7,0,NA,NA,E,35,SE,E,13,17,62,32,1026.6,1023.6,8,4,11.8,22.3,No,No
5/31/2017,Uluru,5.4,20.5,0,NA,NA,E,46,E,E,20,28,56,32,1029.2,1025.3,NA,NA,11.1,20.2,No,No
6/1/2017,Uluru,5.6,19.4,0,NA,NA,E,43,E,ESE,22,24,61,22,1029.6,1027.1,NA,NA,9.7,18.3,No,No
6/2/2017,Uluru,1.5,19.2,0,NA,NA,E,37,ESE,ESE,17,22,45,18,1030.7,1026.7,NA,NA,6.8,17.6,No,No
6/3/2017,Uluru,3.8,19.8,0,NA,NA,ENE,39,ESE,E,19,17,42,22,1028.7,1024.1,NA,NA,8.6,18.9,No,No
6/4/2017,Uluru,4.5,18.8,0,NA,NA,E,31,ESE,E,13,15,42,26,1026.9,1022.4,NA,NA,9.5,18.6,No,No
6/5/2017,Uluru,4.9,20.7,0,NA,NA,E,37,ESE,ESE,17,24,38,11,1027.1,1023.9,NA,NA,10.3,19.8,No,No
6/6/2017,Uluru,1.2,20.8,0,NA,NA,E,43,ESE,E,13,28,29,6,1029.8,1025.9,NA,NA,7.9,19.9,No,No
6/7/2017,Uluru,0.5,21.7,0,NA,NA,E,43,ESE,ENE,13,20,27,19,1029,1025,NA,NA,9.5,20.5,No,No
6/8/2017,Uluru,4,20,0,NA,NA,SE,39,ESE,ESE,13,26,58,26,1030.2,1026.7,NA,NA,9.1,19,No,No
6/9/2017,Uluru,3.4,19.8,0,NA,NA,E,43,ESE,E,19,24,54,23,1031.8,1027.7,NA,NA,8.7,18.9,No,No
6/10/2017,Uluru,3.2,18.6,0,NA,NA,E,46,ESE,E,15,20,56,29,1031,1027.2,NA,NA,8.2,17.4,No,No
6/11/2017,Uluru,2.4,19.1,0,NA,NA,E,33,SE,E,17,17,59,24,1030,1026.2,NA,NA,8,18.8,No,No
6/12/2017,Uluru,5.1,19.7,0,NA,NA,E,46,ESE,E,13,17,56,29,1028.5,1025.8,NA,NA,8.5,19.2,No,No
6/13/2017,Uluru,2.5,21.2,0,NA,NA,ENE,35,ESE,E,17,19,57,32,1027.2,1023,NA,NA,10.3,20.3,No,No
6/14/2017,Uluru,2.3,21.4,0,NA,NA,SE,22,SE,SSE,11,7,60,28,1026.9,1022.8,NA,NA,8.9,20.3,No,No
6/15/2017,Uluru,2.6,22.5,0,NA,NA,S,19,S,E,9,7,59,24,1025,1021.4,NA,NA,8.8,22.1,No,No
6/16/2017,Uluru,5.2,24.3,0,NA,NA,E,24,SE,E,11,11,53,24,1023.8,1020,NA,NA,12.3,23.3,No,No
6/17/2017,Uluru,6.4,23.4,0,NA,NA,ESE,31,S,ESE,15,17,53,25,1025.8,1023,NA,NA,11.2,23.1,No,No
6/18/2017,Uluru,8,20.7,0,NA,NA,ESE,41,SE,E,19,26,56,32,1028.1,1024.3,NA,7,11.6,20,No,No
6/19/2017,Uluru,7.4,20.6,0,NA,NA,E,35,ESE,E,15,17,63,33,1027.2,1023.3,NA,NA,11,20.3,No,No
6/20/2017,Uluru,3.5,21.8,0,NA,NA,E,31,ESE,E,15,13,59,27,1024.7,1021.2,NA,NA,9.4,20.9,No,No
6/21/2017,Uluru,2.8,23.4,0,NA,NA,E,31,SE,ENE,13,11,51,24,1024.6,1020.3,NA,NA,10.1,22.4,No,No
6/22/2017,Uluru,3.6,25.3,0,NA,NA,NNW,22,SE,N,13,9,56,21,1023.5,1019.1,NA,NA,10.9,24.5,No,No
6/23/2017,Uluru,5.4,26.9,0,NA,NA,N,37,SE,WNW,9,9,53,24,1021,1016.8,NA,NA,12.5,26.1,No,No
6/24/2017,Uluru,7.8,27,0,NA,NA,SE,28,SSE,N,13,7,51,24,1019.4,1016.5,3,2,15.1,26,No,No
6/25/2017,Uluru,14.9,NA,0,NA,NA,NA,NA,ESE,ESE,17,17,62,36,1020.2,1017.9,8,8,15,20.9,No,NA
